,gene_pair,A1,A2,ols_p,ols_coef,n_A2_lost,A2_lost_mean_quant_A1,A2_other_mean_quant_A1,p_adj,compensation,collateral_loss,sorted_gene_pair,bronze_standard_SL,strict_comb_hit,lenient_comb_hit,in_PC_CORUM,in_PC_CORUM_essential,in_PC_CORUM_both,in_PC_EBI,in_PC_humap,closest_pair,famsize2,other_dir_comp,other_dir_cl,dataset,FDR_threshold
1897,IRF6_IRF9,IRF6,IRF9,0.18192047888668816,0.08492585947140491,73,24.050895090904767,24.07397376163007,0.36083923037533283,False,False,IRF6_IRF9,False,,,True,False,False,True,False,False,False,,,pancan,0.05
1898,IRF8_IRF9,IRF8,IRF9,0.02525696937006041,-0.1362866234602428,85,21.992375772361427,22.444887122782166,0.0917850724601718,False,False,IRF8_IRF9,,,,True,False,False,True,False,False,False,False,False,pancan,0.05
1899,IRF4_IRF9,IRF4,IRF9,0.0002732277927354941,-0.3758848009588279,53,22.0865929016669,22.21061489179277,0.003143840194498078,False,True,IRF4_IRF9,,,,True,False,False,True,False,False,False,False,False,pancan,0.05
1900,IRF5_IRF9,IRF5,IRF9,0.8945240252021744,0.005392482079219496,89,22.455006081208094,22.212500076999675,0.9433068982599307,False,False,IRF5_IRF9,False,,,True,False,False,True,False,False,False,False,False,pancan,0.05
1901,IRF6_IRF8,IRF6,IRF8,0.3904845108569479,-0.05842951318671141,60,24.544807034655875,24.060808507497285,0.5798872709995246,False,False,IRF6_IRF8,,,,False,False,False,False,False,False,False,,,pancan,0.05
1902,IRF9_IRF8,IRF9,IRF8,0.10445137052727034,-0.07455754363829126,66,24.14040866895696,23.943697210250466,0.25230649087725787,False,False,IRF8_IRF9,,,,True,False,False,True,False,False,False,False,False,pancan,0.05
1903,IRF4_IRF8,IRF4,IRF8,3.635173699629835e-06,-0.4495065940996201,57,22.972561311120742,22.168233920127488,0.00010313958670750986,False,True,IRF4_IRF8,,,,False,False,False,False,False,True,False,False,False,pancan,0.05
1904,IRF5_IRF8,IRF5,IRF8,0.002004354520833821,-0.14418008212500455,63,22.66786967207055,22.19001052309567,0.014306080392451397,False,True,IRF5_IRF8,,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1905,IRF6_IRF4,IRF6,IRF4,0.053513303225634905,0.14163572732503393,49,24.58224102349974,24.039897085538314,0.1565975458902628,False,False,IRF4_IRF6,,,,False,False,False,False,False,False,False,,,pancan,0.05
1906,IRF8_IRF4,IRF8,IRF4,0.019430449795215778,-0.1699296837891108,52,22.332078285200797,22.393456943960622,0.07541061568780431,False,False,IRF4_IRF8,,,,False,False,False,False,False,True,False,False,True,pancan,0.05
1907,IRF7_IRF4,IRF7,IRF4,0.6497206631700378,0.04678317284138636,30,21.09482840949128,20.99397431536158,0.7939871560622613,False,False,IRF4_IRF7,,,,False,False,False,False,False,False,False,False,True,pancan,0.05
1908,IRF9_IRF4,IRF9,IRF4,0.1658564880697502,0.06801139450679712,56,24.102047927878584,23.95074949816903,0.33928904500789026,False,False,IRF4_IRF9,,,,True,False,False,True,False,False,False,False,True,pancan,0.05
1909,IRF3_IRF4,IRF3,IRF4,0.70831810162297,0.01197518129501976,56,24.61232646705206,24.566786752830676,0.8332724924578231,False,False,IRF3_IRF4,,,,True,False,False,False,False,False,False,False,True,pancan,0.05
1910,IRF5_IRF4,IRF5,IRF4,0.7579910055432163,0.014961799157927669,55,22.722383488310914,22.230296532123653,0.865625728330353,False,False,IRF4_IRF5,,,,False,False,False,False,False,False,False,False,True,pancan,0.05
1911,RBMXL1_CIRBP,RBMXL1,CIRBP,0.011322103224063513,0.11088578769266266,61,25.66330827648232,25.473710378763432,0.05075502210748001,False,False,CIRBP_RBMXL1,,,,True,True,False,False,True,False,False,False,False,pancan,0.05
1912,TRA2B_CIRBP,TRA2B,CIRBP,0.020274170416988514,0.0979334380946421,61,27.551755609622482,27.20367086438997,0.07764444954661524,False,False,CIRBP_TRA2B,,,,True,True,True,False,True,False,False,,,pancan,0.05
1913,CIRBP_RBMXL1,CIRBP,RBMXL1,0.06486697886106782,0.09399007441101508,64,27.183075282144976,26.81885478684235,0.18148818451118598,False,False,CIRBP_RBMXL1,,,,True,True,False,False,True,False,False,False,False,pancan,0.05
1914,TRA2B_RBMXL1,TRA2B,RBMXL1,0.0006144770070099964,0.14276497544035066,64,27.66128965954106,27.182901268534085,0.005847772850045133,True,False,RBMXL1_TRA2B,,,,True,True,False,False,True,False,False,,,pancan,0.05
1915,TRA2A_RBMXL1,TRA2A,RBMXL1,0.4312980397549009,0.03253596174868066,64,24.99710331931281,24.691764550431778,0.6187718108041417,False,False,RBMXL1_TRA2A,,,,False,False,False,False,True,False,False,,,pancan,0.05
1916,DAB2IP_RASAL3,DAB2IP,RASAL3,0.5709658037384397,0.026011777880441123,47,24.291637449927425,24.07709041443301,0.738022578233501,False,False,DAB2IP_RASAL3,,,,False,False,False,False,True,False,False,False,True,pancan,0.05
1917,RASAL2_RASAL3,RASAL2,RASAL3,0.4822205111998231,0.029227248757957337,45,23.138336232762832,22.99777173973605,0.6644896817981273,False,False,RASAL2_RASAL3,,,,True,True,False,False,False,False,False,,,pancan,0.05
1918,RASAL1_RASA3,RASAL1,RASA3,0.7925787258662522,0.01879823534821138,100,22.897138329296272,23.06979703101236,0.8878125600188916,False,False,RASA3_RASAL1,,,,False,False,False,False,False,False,False,,,pancan,0.05
1919,RASA2_RASA3,RASA2,RASA3,0.006890152823531605,-0.06958172886597672,100,24.3746810818009,24.04230299949922,0.03584762881308926,False,True,RASA2_RASA3,False,False,False,False,False,False,False,False,True,False,False,True,pancan,0.05
1920,RASA3_RASA2,RASA3,RASA2,0.0012060391599961757,-0.1997122025272683,25,22.846126060419202,22.693442418645166,0.0097335457294391,False,True,RASA2_RASA3,False,False,False,False,False,False,False,False,True,False,False,True,pancan,0.05
1921,RASAL1_RASA2,RASAL1,RASA2,0.8831639380382037,-0.020039054571451158,25,23.370737358814626,22.983733027961673,0.9384258825211711,False,False,RASA2_RASAL1,,,,False,False,False,False,False,False,False,,,pancan,0.05
1922,RASAL2_DAB2IP,RASAL2,DAB2IP,0.003470059468373452,-0.09201491920002039,81,23.194854466368,23.004174256218217,0.021654688048538154,False,True,DAB2IP_RASAL2,,,,True,True,False,False,True,True,False,,,pancan,0.05
1923,RASAL3_DAB2IP,RASAL3,DAB2IP,0.005095203169124535,-0.1260666664750929,82,23.712409691598022,23.65047964945645,0.028698998861357433,False,True,DAB2IP_RASAL3,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1924,ITPR3_ITPR1,ITPR3,ITPR1,0.0007912682762564764,0.16020742172185856,199,25.248945778674813,25.102938001349255,0.007157452447405116,True,False,ITPR1_ITPR3,,,,True,True,False,False,True,False,False,,,pancan,0.05
1925,ITPR2_ITPR1,ITPR2,ITPR1,0.0029941503100295065,-0.11781424578521874,199,25.131495781483252,24.84955483216907,0.019182718956822983,False,True,ITPR1_ITPR2,,,,True,True,False,False,True,True,False,False,False,pancan,0.05
1926,ITPR1_ITPR2,ITPR1,ITPR2,0.012514260180065854,-0.17256471869294265,27,24.27443754972242,24.18111466151812,0.05416036298861635,False,False,ITPR1_ITPR2,,,,True,True,False,False,True,True,False,False,True,pancan,0.05
1927,ITPR3_ITPR2,ITPR3,ITPR2,0.014817570578194987,0.23114483529309734,27,25.54539171948165,25.0389729758022,0.061477440873019706,False,False,ITPR2_ITPR3,False,,,True,False,False,False,True,False,False,,,pancan,0.05
1928,VRK2_VRK1,VRK2,VRK1,0.0019891386090384756,0.1464033591049547,91,22.01387062288719,22.30270060560589,0.014219695095598993,True,False,VRK1_VRK2,True,False,False,False,False,False,False,False,True,False,,,pancan,0.05
1929,CSNK1D_VRK1,CSNK1D,VRK1,0.9368165885867705,-0.002532995462005888,97,23.538662708099093,23.612428702020722,0.9675284143487153,False,False,CSNK1D_VRK1,,,,False,False,False,False,True,False,False,True,False,pancan,0.05
1930,CSNK1A1_VRK1,CSNK1A1,VRK1,0.17529854006783369,-0.0447697204442221,100,25.078377338489737,25.40763529097968,0.3540069544782778,False,False,CSNK1A1_VRK1,,,,False,False,False,True,True,False,False,,,pancan,0.05
1931,CSNK1G1_VRK1,CSNK1G1,VRK1,0.3758563066000673,0.03438152168532565,88,21.223321344713455,20.948011149123683,0.5677617753138583,False,False,CSNK1G1_VRK1,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1932,VRK3_VRK1,VRK3,VRK1,0.40124071985522125,0.03193930220328369,91,21.710375860103866,21.66453134675514,0.5908664114437945,False,False,VRK1_VRK3,,,,False,False,False,False,False,True,False,True,False,pancan,0.05
1933,CSNK1G2_VRK1,CSNK1G2,VRK1,0.14503298549200702,-0.07610965842926065,59,20.10937523555795,19.72231452149513,0.31082746467010824,False,False,CSNK1G2_VRK1,,,,False,False,False,False,True,False,False,,,pancan,0.05
1934,VRK2_VRK3,VRK2,VRK3,0.11604416033997124,0.0938004151885738,47,22.8538352856228,22.31422714712437,0.2710070165812825,False,False,VRK2_VRK3,False,,,False,False,False,False,False,False,False,,,pancan,0.05
1935,VRK1_VRK3,VRK1,VRK3,0.0008986695125732161,0.18382088025233229,52,24.859428083352302,24.747086093336236,0.007879313499874186,True,False,VRK1_VRK3,,,,False,False,False,False,False,True,False,False,False,pancan,0.05
1936,CSNK1G3_CSNK1G1,CSNK1G3,CSNK1G1,0.10849685574960487,0.09142000528422117,52,20.778176627274874,20.690672962294308,0.2583979024323936,False,False,CSNK1G1_CSNK1G3,,False,False,False,False,False,False,True,False,False,,,pancan,0.05
1937,VRK1_CSNK1G1,VRK1,CSNK1G1,0.050276511201085575,0.09104242632038245,80,24.83734042372011,24.70827784717912,0.1501071301084149,False,False,CSNK1G1_VRK1,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1938,CSNK1D_CSNK1G1,CSNK1D,CSNK1G1,0.16840524504781265,0.04831273289298205,76,23.43529767825544,23.63674577360165,0.34342641043678934,False,False,CSNK1D_CSNK1G1,,,,False,False,False,False,True,False,False,True,False,pancan,0.05
1939,CSNK1A1_CSNK1G1,CSNK1A1,CSNK1G1,0.680921170813028,0.015175523075086295,80,25.44399581707047,25.40101271488326,0.8155343230922685,False,False,CSNK1A1_CSNK1G1,,,,False,False,False,True,True,False,False,,,pancan,0.05
1940,CSNK1G2_CSNK1G1,CSNK1G2,CSNK1G1,0.08386644228365918,0.1105513466570489,36,19.75086779020657,19.778009937954085,0.21705490558173096,False,False,CSNK1G1_CSNK1G2,,False,False,False,False,False,False,True,False,False,,,pancan,0.05
1941,CSNK1G3_CSNK1D,CSNK1G3,CSNK1D,0.11250513149269277,0.1197591170163832,30,20.708085778686282,20.686837345090627,0.2647725093552914,False,False,CSNK1D_CSNK1G3,,,,False,False,False,False,True,False,False,,,pancan,0.05
1942,VRK1_CSNK1D,VRK1,CSNK1D,1.898003427906064e-05,0.267488984693651,36,24.969752451244105,24.689601389020854,0.00038194183518391634,True,False,CSNK1D_VRK1,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1943,CSNK1A1_CSNK1D,CSNK1A1,CSNK1D,0.21797266068146343,0.06384618665679673,36,25.52474951614058,25.360702089596504,0.4039347318429715,False,False,CSNK1A1_CSNK1D,,False,False,False,False,False,True,True,False,False,,,pancan,0.05
1944,CSNK1G1_CSNK1D,CSNK1G1,CSNK1D,0.0020393041811450747,0.19452749368425176,27,21.194873513770343,20.947464476417036,0.014442699999179381,True,False,CSNK1D_CSNK1G1,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1945,CSNK1G2_CSNK1D,CSNK1G2,CSNK1D,0.034982773254006304,-0.1768672627200989,21,19.687347143280764,19.804733144719417,0.11605033277000784,False,False,CSNK1D_CSNK1G2,,,,False,False,False,False,True,False,False,,,pancan,0.05
1946,ZNF217_ZNF516,ZNF217,ZNF516,0.45789428267624155,0.03258012728196775,140,21.85631261280805,21.54436643869083,0.6435316700520259,False,False,ZNF217_ZNF516,True,,,True,False,True,False,False,True,False,,,pancan,0.05
1947,CALB1_CALB2,CALB1,CALB2,0.1058181890781191,0.37569224123915235,29,21.36285662011224,22.494679005385702,0.2539081030477335,False,False,CALB1_CALB2,,False,False,False,False,False,False,False,True,False,,,pancan,0.05
1948,DTX2_DTX3L,DTX2,DTX3L,0.10672597366851676,-0.14872531937698488,25,21.359158972952237,21.60152828766252,0.2553763421853902,False,False,DTX2_DTX3L,,,,False,False,False,False,True,True,False,,,pancan,0.05
1949,ATP13A3_ATP13A2,ATP13A3,ATP13A2,0.33603904270289997,-0.04366245377632477,73,22.907211906062045,23.478372727764174,0.5296847298367312,False,False,ATP13A2_ATP13A3,False,False,False,False,False,False,False,False,False,False,,,pancan,0.05
1950,AMPH_BIN2,AMPH,BIN2,0.7394687002388101,-0.03735578389235425,26,23.223677140805595,22.212942093983035,0.853618915547248,False,False,AMPH_BIN2,,,,False,False,False,False,True,False,False,,,pancan,0.05
1951,BIN1_BIN2,BIN1,BIN2,0.47344785001700473,-0.06447956991388931,37,25.89995013590411,25.940889594516285,0.6549696483578672,False,False,BIN1_BIN2,,,,False,False,False,True,True,True,False,,,pancan,0.05
1952,KCTD3_SHKBP1,KCTD3,SHKBP1,0.09573635631693019,0.1295568977449608,39,21.882334107191763,21.674742767960208,0.23677513570965733,False,False,KCTD3_SHKBP1,False,False,False,False,False,False,False,True,True,False,,,pancan,0.05
1953,EMILIN1_EMILIN2,EMILIN1,EMILIN2,0.016356765144850252,-0.15605133432102034,93,26.76322141626785,26.208881930856013,0.06629787327566633,False,False,EMILIN1_EMILIN2,,,,True,False,False,True,False,True,False,,,pancan,0.05
1954,SIPA1L2_SIPA1L1,SIPA1L2,SIPA1L1,0.2199072796461629,-0.054877382411785414,83,22.054044162006516,22.17395343221907,0.40587841706676675,False,False,SIPA1L1_SIPA1L2,False,False,False,False,False,False,False,True,True,False,,,pancan,0.05
1955,SIPA1L3_SIPA1L1,SIPA1L3,SIPA1L1,0.7852924029071859,0.008550420133283332,105,22.610549506135197,22.724329756884128,0.882246851077232,False,False,SIPA1L1_SIPA1L3,False,False,False,False,False,False,False,True,True,False,,,pancan,0.05
1956,SIPA1_SIPA1L1,SIPA1,SIPA1L1,7.459438042666585e-05,-0.1361355279767657,75,23.911337848553497,24.161005990100072,0.0011550750162339308,False,True,SIPA1_SIPA1L1,False,,,False,False,False,False,True,False,False,False,False,pancan,0.05
1957,RAP1GAP_RAP1GAP2,RAP1GAP,RAP1GAP2,0.2846629413546055,-0.060976086334241925,140,22.963166142149923,23.16396075264533,0.4774201698787612,False,False,RAP1GAP_RAP1GAP2,,,,False,False,False,False,False,True,False,False,False,pancan,0.05
1958,RAP1GAP2_RAP1GAP,RAP1GAP2,RAP1GAP,0.8909158382138296,0.007306383961110663,73,22.179630370014856,22.43418924046026,0.9419661058721511,False,False,RAP1GAP_RAP1GAP2,,,,False,False,False,False,False,True,False,False,False,pancan,0.05
1959,SIPA1L2_SIPA1,SIPA1L2,SIPA1,0.012663915137057532,0.18558620172854817,24,22.97218410102796,22.139580433198834,0.05462583979799698,False,False,SIPA1_SIPA1L2,False,,,False,False,False,False,True,False,False,,,pancan,0.05
1960,SIPA1L3_SIPA1,SIPA1L3,SIPA1,0.14703188564379507,0.08414147553992499,26,23.012434180127396,22.70573976148281,0.3137046490522447,False,False,SIPA1_SIPA1L3,False,,,False,False,False,False,True,False,False,,,pancan,0.05
1961,SIPA1L1_SIPA1,SIPA1L1,SIPA1,0.19384267555926604,-0.06795795782180576,27,23.87577673657483,23.7967711263301,0.37551880490022366,False,False,SIPA1_SIPA1L1,False,,,False,False,False,False,True,False,False,False,True,pancan,0.05
1962,RALGAPA1_RALGAPA2,RALGAPA1,RALGAPA2,0.06899509297488045,0.08786787256643158,28,24.393151931909525,23.89740267225115,0.18861136128620817,False,False,RALGAPA1_RALGAPA2,False,False,False,False,False,False,False,True,True,True,True,False,pancan,0.05
1963,RALGAPA2_RALGAPA1,RALGAPA2,RALGAPA1,0.005148299541201442,0.09670503840619192,96,23.154876913288977,23.24735338891971,0.028956283097602318,True,False,RALGAPA1_RALGAPA2,False,False,False,False,False,False,False,True,True,True,False,False,pancan,0.05
1964,TIMP3_TIMP2,TIMP3,TIMP2,0.12117689423026504,-0.1920932018627677,35,24.571020125917528,24.43656112846226,0.27914072256371697,False,False,TIMP2_TIMP3,,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1965,TIMP2_TIMP3,TIMP2,TIMP3,0.4860273650036867,-0.0411169899120456,83,24.221405839631952,24.347431637820318,0.6667158906697946,False,False,TIMP2_TIMP3,,,,False,False,False,False,False,False,False,False,False,pancan,0.05
1966,AKR1A1_AKR1B1,AKR1A1,AKR1B1,0.07563863643625583,-0.09950319088234366,37,27.803049454284622,28.092675105079554,0.20202410124231063,False,False,AKR1A1_AKR1B1,False,,,False,False,False,False,True,True,False,False,False,pancan,0.05
1967,AKR1C2_AKR1B1,AKR1C2,AKR1B1,0.21991004427325914,-0.28141417524323625,37,25.28861333678417,24.184051812260954,0.40587841706676675,False,False,AKR1B1_AKR1C2,,,,False,False,False,False,True,False,False,,,pancan,0.05
1968,AKR1C3_AKR1B1,AKR1C3,AKR1B1,0.33806581605751895,-0.16215056467241368,37,25.969780545985515,26.176367037793227,0.5313144072077757,False,False,AKR1B1_AKR1C3,,,,False,False,False,False,True,False,False,,,pancan,0.05
1969,AKR1C1_AKR1B1,AKR1C1,AKR1B1,0.3868834380040167,-0.19360973567075812,34,24.7951589768455,24.630062604920322,0.5772599025105145,False,False,AKR1B1_AKR1C1,,,,False,False,False,False,True,False,False,,,pancan,0.05
1970,AKR1B10_AKR1A1,AKR1B10,AKR1A1,0.002939160630861738,0.730516101064312,44,26.234180162300394,25.035498223735992,0.018919520954994905,True,False,AKR1A1_AKR1B10,,,,False,False,False,False,True,False,False,,,pancan,0.05
1971,AKR1B1_AKR1A1,AKR1B1,AKR1A1,0.17885007882140547,0.11172125541816547,45,28.154832402049568,28.16902175258151,0.35884344074811625,False,False,AKR1A1_AKR1B1,False,,,False,False,False,False,True,True,False,False,False,pancan,0.05
1972,AKR1C2_AKR1A1,AKR1C2,AKR1A1,5.436154766744626e-06,0.9160127756549884,44,25.50653388989367,23.924050710868215,0.0001412161265581382,True,False,AKR1A1_AKR1C2,,,,False,False,False,False,True,False,False,,,pancan,0.05
1973,AKR1C3_AKR1A1,AKR1C3,AKR1A1,1.1905155549588054e-05,0.64505577746564,45,26.857564429749182,25.967081547159104,0.000260204548088604,True,False,AKR1A1_AKR1C3,False,,,False,False,False,False,True,False,False,,,pancan,0.05
1974,AKR1C1_AKR1A1,AKR1C1,AKR1A1,7.86502633349821e-13,1.5517149135690014,32,27.03411158311249,24.141610207574132,1.9959689050788793e-10,True,False,AKR1A1_AKR1C1,,,,False,False,False,False,True,False,False,,,pancan,0.05
1975,GPAT3_GPAT4,GPAT3,GPAT4,0.08730834197911126,-0.13761492530868338,65,22.268334597677313,22.086513744495964,0.22232640603337012,False,False,GPAT3_GPAT4,,False,False,False,False,False,False,True,True,True,,,pancan,0.05
1976,PPP1R14B_PPP1R14C,PPP1R14B,PPP1R14C,0.1910553437964481,0.052451339067009606,89,23.78400409393053,23.522930099089503,0.3714196538341399,False,False,PPP1R14B_PPP1R14C,,False,False,False,False,False,False,False,True,False,,,pancan,0.05
1977,LRCH3_LRCH1,LRCH3,LRCH1,0.32927517210756707,-0.021499801080493465,123,24.34426975933077,23.98661082264932,0.5218242977132531,False,False,LRCH1_LRCH3,False,,,False,False,False,False,True,True,False,False,False,pancan,0.05
1978,LRCH4_LRCH1,LRCH4,LRCH1,1.0929999091380917e-05,-0.10984890791280294,123,24.202602981805335,24.220552229202724,0.00024716948440310903,False,True,LRCH1_LRCH4,False,,,False,False,False,False,True,False,False,,,pancan,0.05
1979,LRCH4_LRCH3,LRCH4,LRCH3,0.006934575320892267,-0.12344897781499338,29,24.309085519525045,24.18137483463017,0.03587860506938884,False,True,LRCH3_LRCH4,,,,False,False,False,False,True,False,False,,,pancan,0.05
1980,LRCH1_LRCH3,LRCH1,LRCH3,0.35599260383340514,-0.045482679423727995,29,22.76297546164813,22.935768050464215,0.548271818715777,False,False,LRCH1_LRCH3,False,,,False,False,False,False,True,True,False,False,False,pancan,0.05
1981,PPM1B_PPM1A,PPM1B,PPM1A,0.22512957971026976,-0.044573645062979964,99,22.326095101542474,22.174743867773177,0.4128430028568897,False,False,PPM1A_PPM1B,,False,False,False,False,False,False,True,True,False,,,pancan,0.05
